,OPERADORA,ESTADO,MES,ANO_BASE,AREA_TRABALHO,RESPONSAVEL,IDADE,SEXO,SATISFACAO_GERAL,USOU_SEIS_MESES_ANTES,USOU_ATEND_TELEFONICO,USOU_ATEND_INTERNET,USOU_ATEND_LOJA,USOU_ATEND_CANAIS,PROBLEMAS_CREDITO,PROBLEMAS_LIGACOES,PROBLEMAS_3G4G,OUTRA_OPERADORA,CIDADE_x,COD_IBGE,QTD_RESIDENTES,RENDA_MENSAL,PESO,SATISFACAO,REGIAO,CIDADE_y,POPULACAO,RENDA_PERCAPITA,PER_CLASSE_A,PER_CLASSE_B,PER_CLASSE_C,PER_CLASSE_D,PER_CLASSE_E
22221,TIM,PE,dez,2019,2,1,58,1,1,1,1,1,1,1,0,1,1,1,TIMBAUBA,2615300.0,1,800,2.374523627,10,NORDESTE,TIMBAUBA,50491,716.883550945847,0.19,1.79,17.53,43.09,36.5
22222,CLARO,PE,set,2019,2,1,45,1,0,1,0,0,0,0,0,1,0,0,TIMBAUBA,2615300.0,1,1200,1.9685881180000002,0,NORDESTE,TIMBAUBA,50491,716.883550945847,0.19,1.79,17.53,43.09,36.5
22223,CLARO,PE,out,2019,2,1,31,1,1,1,0,0,0,0,1,0,0,0,TIMBAUBA,2615300.0,1,1500,1.9685881180000002,8,NORDESTE,TIMBAUBA,50491,716.883550945847,0.19,1.79,17.53,43.09,36.5
22224,OI,MA,dez,2019,2,1,70,2,0,0,1,1,1,1,0,0,1,1,MARANHAOZINHO,2106375.0,4,998,1.082021773,7,NORDESTE,MARANHAOZINHO,16256,308.735772100309,0.0,0.31,12.45,40.77,50.16
22225,OI,MA,out,2019,2,1,36,2,1,0,1,1,1,1,0,0,1,1,MARANHAOZINHO,2106375.0,5,1200,1.082021773,10,NORDESTE,MARANHAOZINHO,16256,308.735772100309,0.0,0.31,12.45,40.77,50.16
22226,TIM,PR,dez,2019,2,0,55,1,1,0,0,0,0,0,0,0,0,0,CLEVELANDIA,4105706.0,6,1000,4.36613664,10,SUL,CLEVELANDIA,16459,1114.3917903431065,1.77,4.71,30.64,46.42,49.45
22227,VIVO,MT,dez,2019,2,1,35,2,0,1,1,1,1,1,0,0,1,1,NORTELANDIA,5106000.0,1,958,0.476766883,6,CENTRO-OESTE,NORTELANDIA,5756,1002.9605185015646,0.26,2.58,27.53,43.1,30.35
22228,OI,PB,dez,2019,2,1,21,2,1,1,0,0,0,0,0,0,0,0,BAIA DA TRAICAO,2501401.0,5,500,0.7050028290000001,8,NORDESTE,BAIA DA TRAICAO,9042,364.79202172923635,0.13,1.41,12.02,37.4,12.54
22229,VIVO,RS,dez,2019,2,1,40,2,1,0,0,0,0,0,0,0,0,0,DOIS IRMAOS,4306403.0,2,10000,1.772462239,8,SUL,DOIS IRMAOS,32719,1326.2662660812355,1.63,6.65,59.23,30.36,41.56
22230,OI,PR,dez,2019,2,1,42,2,1,1,0,0,0,0,0,0,0,0,FRANCISCO BELTRAO,4108403.0,4,1700,0.625186361,10,SUL,FRANCISCO BELTRAO,90445,1364.2837586914193,2.81,7.34,47.35,34.15,21.51
22231,CLARO,PR,jan,2018,2,1,51,2,0,0,1,1,1,1,1,0,1,1,FRANCISCO BELTRAO,4108403.0,1,2000,1.04348916,7,SUL,FRANCISCO BELTRAO,90445,1364.2837586914193,2.81,7.34,47.35,34.15,21.51
22232,CLARO,PR,nov,2018,2,1,30,1,0,0,1,1,1,1,0,0,1,1,FRANCISCO BELTRAO,4108403.0,1,400,1.04348916,7,SUL,FRANCISCO BELTRAO,90445,1364.2837586914193,2.81,7.34,47.35,34.15,21.51
22233,OI,PR,out,2018,2,1,24,2,1,1,1,1,1,1,0,0,1,1,FRANCISCO BELTRAO,4108403.0,4,2400,0.527873279,10,SUL,FRANCISCO BELTRAO,90445,1364.2837586914193,2.81,7.34,47.35,34.15,21.51
22234,VIVO,PR,out,2018,2,1,60,1,0,0,0,0,0,0,0,0,0,0,FRANCISCO BELTRAO,4108403.0,2,8000,0.525742328,7,SUL,FRANCISCO BELTRAO,90445,1364.2837586914193,2.81,7.34,47.35,34.15,21.51
22235,OI,PR,out,2018,2,1,36,2,1,1,0,0,0,0,0,0,0,0,FRANCISCO BELTRAO,4108403.0,2,2000,0.527873279,10,SUL,FRANCISCO BELTRAO,90445,1364.2837586914193,2.81,7.34,47.35,34.15,21.51
22236,CLARO,PR,out,2018,2,1,18,2,0,1,0,0,0,0,0,0,0,0,FRANCISCO BELTRAO,4108403.0,3,1000,1.04348916,7,SUL,FRANCISCO BELTRAO,90445,1364.2837586914193,2.81,7.34,47.35,34.15,21.51
22237,CLARO,PR,out,2018,2,1,44,2,1,0,0,0,0,0,0,0,0,0,FRANCISCO BELTRAO,4108403.0,3,1908,1.04348916,9,SUL,FRANCISCO BELTRAO,90445,1364.2837586914193,2.81,7.34,47.35,34.15,21.51
22238,TIM,RN,dez,2019,2,1,37,2,1,0,1,1,1,1,0,0,1,1,TANGARA,2414001.0,8,2200,0.941958594,10,NORDESTE,TANGARA,15685,410.55247281773575,0.13,1.44,11.47,46.44,55.85
22239,TIM,RN,dez,2018,2,1,41,2,1,0,1,1,1,1,0,0,1,1,TANGARA,2414001.0,3,958,0.9230821709999999,9,NORDESTE,TANGARA,15685,410.55247281773575,0.13,1.44,11.47,46.44,55.85
22240,TIM,RN,out,2018,2,1,26,2,0,1,1,1,1,1,0,0,1,1,TANGARA,2414001.0,3,3500,0.9230821709999999,5,NORDESTE,TANGARA,15685,410.55247281773575,0.13,1.44,11.47,46.44,55.85
22241,VIVO,RN,dez,2018,2,1,31,1,1,1,1,1,1,1,0,0,1,1,TANGARA,2414001.0,1,300,0.08408718300000001,10,NORDESTE,TANGARA,15685,410.55247281773575,0.13,1.44,11.47,46.44,55.85
22242,CLARO,PE,dez,2019,2,1,41,2,0,0,1,1,1,1,0,0,1,1,TERRA NOVA,2615201.0,2,5000,1.9685881180000002,7,NORDESTE,TERRA NOVA,10070,429.93869074485957,0.0,1.18,12.77,44.08,8.22
22243,CLARO,PE,set,2019,2,1,39,1,1,0,0,0,0,0,0,0,0,0,TERRA NOVA,2615201.0,1,200,1.9685881180000002,10,NORDESTE,TERRA NOVA,10070,429.93869074485957,0.0,1.18,12.77,44.08,8.22
22244,CLARO,RO,dez,2019,2,1,22,2,0,1,1,1,1,1,1,0,1,1,TEIXEIROPOLIS,1101559.0,1,1500,0.634667944,7,NORTE,TEIXEIROPOLIS,4295,1077.627084853392,0.21,2.21,30.63,47.37,10.94
22245,VIVO,AM,dez,2019,2,1,43,1,1,1,0,0,0,0,0,0,0,0,RIO PRETO DA EVA,1303569.0,1,1200,0.8258981459999999,10,NORTE,RIO PRETO DA EVA,33026,339.14523242081765,0.87,1.76,19.98,44.13,39.05
22246,VIVO,AM,set,2019,2,1,35,1,0,1,1,1,1,1,0,0,1,1,RIO PRETO DA EVA,1303569.0,1,10000,0.8258981459999999,6,NORTE,RIO PRETO DA EVA,33026,339.14523242081765,0.87,1.76,19.98,44.13,39.05
22247,OI,AM,jul,2018,2,1,35,2,0,1,0,0,0,0,0,0,0,0,RIO PRETO DA EVA,1303569.0,1,4000,0.169100793,3,NORTE,RIO PRETO DA EVA,33026,339.14523242081765,0.87,1.76,19.98,44.13,39.05
22248,TIM,AM,out,2018,2,1,76,1,1,0,0,0,0,0,0,0,0,0,RIO PRETO DA EVA,1303569.0,2,400,0.268633169,10,NORTE,RIO PRETO DA EVA,33026,339.14523242081765,0.87,1.76,19.98,44.13,39.05
22249,CLARO,AM,out,2018,2,1,23,1,0,1,1,1,1,1,0,0,1,1,RIO PRETO DA EVA,1303569.0,2,1000,0.372293817,5,NORTE,RIO PRETO DA EVA,33026,339.14523242081765,0.87,1.76,19.98,44.13,39.05
22250,CLARO,AM,ago,2018,2,1,24,1,0,1,1,1,1,1,0,1,1,1,RIO PRETO DA EVA,1303569.0,1,2500,0.372293817,7,NORTE,RIO PRETO DA EVA,33026,339.14523242081765,0.87,1.76,19.98,44.13,39.05
22251,OI,SC,dez,2019,2,1,24,1,1,1,0,0,0,0,0,0,0,0,GARUVA,4205803.0,1,1200,0.409663835,10,SUL,GARUVA,18127,996.1259898005266,1.28,5.49,48.08,38.13,52.13
22252,OI,SC,jan,2018,2,1,50,1,1,1,1,1,1,1,0,0,1,1,GARUVA,4205803.0,3,780,0.39370774799999997,8,SUL,GARUVA,18127,996.1259898005266,1.28,5.49,48.08,38.13,52.13
22253,TIM,CE,dez,2019,2,1,27,2,1,1,1,1,1,1,0,0,1,1,CRATEUS,2304103.0,1,900,2.586047555,8,NORDESTE,CRATEUS,74796,631.5838343019545,0.92,2.1,13.93,41.78,30.24
22254,CLARO,CE,ago,2018,2,1,40,1,1,0,1,1,1,1,0,0,1,1,CRATEUS,2304103.0,2,300,1.9328453719999998,10,NORDESTE,CRATEUS,74796,631.5838343019545,0.92,2.1,13.93,41.78,30.24
22255,CLARO,CE,out,2018,2,1,30,2,1,1,1,1,1,1,1,0,1,1,CRATEUS,2304103.0,2,2700,1.9328453719999998,8,NORDESTE,CRATEUS,74796,631.5838343019545,0.92,2.1,13.93,41.78,30.24
22256,OI,RS,dez,2019,2,1,54,1,1,0,1,1,1,1,0,0,1,1,CRISTAL DO SUL,4306072.0,1,800,1.001075224,10,SUL,CRISTAL DO SUL,2853,713.2647524783997,0.63,0.87,22.98,51.03,21.34
22257,TIM,RN,dez,2019,2,1,59,1,1,0,0,0,0,0,0,0,0,0,LAGOA NOVA,2406502.0,1,1200,0.941958594,10,NORDESTE,LAGOA NOVA,15659,349.8864090795357,0.0,0.64,10.19,46.53,55.97
22258,TIM,RN,jul,2018,2,1,39,1,0,1,0,0,0,0,0,0,0,0,LAGOA NOVA,2406502.0,2,900,0.9230821709999999,6,NORDESTE,LAGOA NOVA,15659,349.8864090795357,0.0,0.64,10.19,46.53,55.97
22259,OI,AL,dez,2019,2,1,62,1,0,0,0,0,0,0,0,0,0,0,SAO LUIS DO QUITUNDE,2708501.0,2,2000,0.34156297700000005,0,NORDESTE,SAO LUIS DO QUITUNDE,34601,395.57958006860855,0.23,1.6,13.76,46.23,46.2
22260,CLARO,AL,out,2019,2,1,31,1,1,1,0,0,0,0,0,0,0,0,SAO LUIS DO QUITUNDE,2708501.0,2,700,0.616575011,8,NORDESTE,SAO LUIS DO QUITUNDE,34601,395.57958006860855,0.23,1.6,13.76,46.23,46.2
22261,CLARO,AL,jul,2018,2,1,18,2,1,1,1,1,1,1,1,0,1,1,SAO LUIS DO QUITUNDE,2708501.0,4,945,0.553496843,10,NORDESTE,SAO LUIS DO QUITUNDE,34601,395.57958006860855,0.23,1.6,13.76,46.23,46.2
22262,CLARO,AL,out,2018,2,1,31,1,0,0,1,1,1,1,0,0,1,1,SAO LUIS DO QUITUNDE,2708501.0,1,2500,0.553496843,5,NORDESTE,SAO LUIS DO QUITUNDE,34601,395.57958006860855,0.23,1.6,13.76,46.23,46.2
22263,CLARO,AL,ago,2018,2,1,28,1,1,1,1,1,1,1,0,0,1,1,SAO LUIS DO QUITUNDE,2708501.0,1,275,0.553496843,10,NORDESTE,SAO LUIS DO QUITUNDE,34601,395.57958006860855,0.23,1.6,13.76,46.23,46.2
22264,VIVO,PR,dez,2019,2,1,54,1,0,0,0,0,0,0,1,0,0,0,BRAGANEY,4103354.0,1,998,0.381629834,5,SUL,BRAGANEY,5439,1069.6984663858937,1.56,3.36,28.09,49.77,18.27
22265,OI,MT,dez,2019,2,1,32,1,1,0,1,1,1,1,1,0,1,1,PORTO ALEGRE DO NORTE,5106778.0,2,2000,0.34406001700000005,8,CENTRO-OESTE,PORTO ALEGRE DO NORTE,12493,768.8820639996071,1.32,1.7,24.89,46.02,28.48
22266,OI,MT,jul,2018,2,1,46,1,1,0,1,1,1,1,0,0,1,1,PORTO ALEGRE DO NORTE,5106778.0,3,800,0.264048044,10,CENTRO-OESTE,PORTO ALEGRE DO NORTE,12493,768.8820639996071,1.32,1.7,24.89,46.02,28.48
22267,OI,MT,mar,2018,2,1,44,2,0,0,0,0,0,0,0,0,0,0,PORTO ALEGRE DO NORTE,5106778.0,5,1000,0.264048044,7,CENTRO-OESTE,PORTO ALEGRE DO NORTE,12493,768.8820639996071,1.32,1.7,24.89,46.02,28.48
22268,OI,MT,jun,2018,2,1,33,2,1,1,1,1,1,1,0,0,1,1,PORTO ALEGRE DO NORTE,5106778.0,4,2500,0.264048044,8,CENTRO-OESTE,PORTO ALEGRE DO NORTE,12493,768.8820639996071,1.32,1.7,24.89,46.02,28.48
22269,OI,MT,set,2018,2,1,25,1,1,1,0,0,0,0,1,1,0,0,PORTO ALEGRE DO NORTE,5106778.0,2,5000,0.264048044,8,CENTRO-OESTE,PORTO ALEGRE DO NORTE,12493,768.8820639996071,1.32,1.7,24.89,46.02,28.48
22270,TIM,MT,set,2018,2,1,56,2,0,1,1,1,1,1,1,1,1,1,PORTO ALEGRE DO NORTE,5106778.0,3,3500,0.17553345199999998,2,CENTRO-OESTE,PORTO ALEGRE DO NORTE,12493,768.8820639996071,1.32,1.7,24.89,46.02,28.48
22271,TIM,PR,dez,2019,2,1,59,2,0,0,0,0,0,0,0,0,0,0,REALEZA,4121406.0,1,1500,4.36613664,2,SUL,REALEZA,16359,1248.0411510713445,1.28,5.43,41.63,40.02,50.8
22272,OI,BA,dez,2019,2,1,31,1,1,1,1,1,1,1,1,0,1,1,ITANHEM,2916005.0,2,5000,2.1173462130000003,8,NORDESTE,ITANHEM,19366,664.5817292717525,0.81,2.23,14.59,46.84,39.94
22273,OI,BA,abr,2018,2,1,46,2,1,0,1,1,1,1,0,0,1,1,ITANHEM,2916005.0,1,1000,1.910245481,9,NORDESTE,ITANHEM,19366,664.5817292717525,0.81,2.23,14.59,46.84,39.94
22274,VIVO,SC,dez,2019,2,1,26,1,1,1,0,0,0,0,0,0,0,0,IOMERE,4207577.0,1,2800,0.5961038989999999,8,SUL,IOMERE,2875,1553.9819066821663,1.29,9.05,58.02,26.81,19.86
22275,CLARO,AM,dez,2019,2,1,24,2,1,1,1,1,1,1,0,0,1,1,JUTAI,1302306.0,2,2000,0.38142342799999995,10,NORTE,JUTAI,14308,393.12281432850403,0.91,0.55,13.37,38.98,30.41
22276,OI,AM,jul,2018,2,1,28,1,0,1,0,0,0,0,0,0,0,0,JUTAI,1302306.0,2,800,0.169100793,7,NORTE,JUTAI,14308,393.12281432850403,0.91,0.55,13.37,38.98,30.41
22277,VIVO,AM,out,2018,2,1,36,2,0,0,0,0,0,0,0,1,0,0,JUTAI,1302306.0,5,954,0.9284743390000001,7,NORTE,JUTAI,14308,393.12281432850403,0.91,0.55,13.37,38.98,30.41
22278,CLARO,SE,dez,2019,2,1,46,2,1,1,0,0,0,0,0,0,0,0,UMBAUBA,2807600.0,2,6000,0.13815907800000002,8,NORDESTE,UMBAUBA,24947,446.16437748359004,0.0,0.9,13.95,48.47,32.57
22279,TIM,PR,dez,2019,2,1,38,2,1,1,0,0,0,0,0,0,0,0,LUPIONOPOLIS,4113809.0,3,1300,4.36613664,10,SUL,LUPIONOPOLIS,4910,1032.769560285354,1.36,2.11,31.62,50.3,37.18
22280,CLARO,PR,dez,2019,2,1,49,1,1,1,1,1,1,1,0,0,1,1,JESUITAS,4112751.0,2,400,0.959982573,10,SUL,JESUITAS,8366,1026.803992665365,0.46,3.92,28.0,50.41,10.47
22281,VIVO,MT,dez,2019,2,1,20,2,1,1,1,1,1,1,1,0,1,1,FELIZ NATAL,5103700.0,1,2300,0.476766883,10,CENTRO-OESTE,FELIZ NATAL,14230,890.992678468985,1.25,3.59,39.52,42.3,30.17
22282,VIVO,MT,set,2018,2,1,21,2,0,1,1,1,1,1,0,1,1,1,FELIZ NATAL,5103700.0,4,2200,0.630562623,6,CENTRO-OESTE,FELIZ NATAL,14230,890.992678468985,1.25,3.59,39.52,42.3,30.17
22283,OI,PE,dez,2019,2,1,41,2,0,1,1,1,1,1,0,0,1,1,INGAZEIRA,2607109.0,2,2700,1.59711145,5,NORDESTE,INGAZEIRA,4526,537.8588613948771,0.58,0.0,12.41,46.78,7.38
22284,VIVO,AM,dez,2019,2,1,19,1,1,1,1,1,1,1,0,0,1,1,MANAQUIRI,1302553.0,3,300,0.8258981459999999,9,NORTE,MANAQUIRI,32155,212.08525636238068,0.84,0.83,16.21,47.45,38.82
22285,OI,AM,jan,2019,2,1,52,1,0,1,0,0,0,0,0,0,0,0,MANAQUIRI,1302553.0,2,6000,0.375181218,3,NORTE,MANAQUIRI,32155,212.08525636238068,0.84,0.83,16.21,47.45,38.82
22286,TIM,SC,dez,2019,2,1,18,1,1,1,0,0,0,0,0,0,0,0,VIDAL RAMOS,4219200.0,5,1000,2.1527840769999997,8,SUL,VIDAL RAMOS,6267,1305.151414707372,1.53,7.19,43.77,37.2,16.46
22287,OI,SC,set,2018,2,1,42,2,0,0,1,1,1,1,0,0,1,1,VIDAL RAMOS,4219200.0,2,1000,0.39370774799999997,5,SUL,VIDAL RAMOS,6267,1305.151414707372,1.53,7.19,43.77,37.2,16.46
22288,OI,MG,dez,2019,2,1,55,1,1,0,0,0,0,0,0,0,0,0,MARIANA,3140001.0,1,1500,2.0089821530000003,9,SUDESTE,MARIANA,60039,1009.432537022728,1.53,5.35,38.25,38.95,30.75
22289,CLARO,MG,ago,2018,2,1,33,1,0,1,1,1,1,1,0,0,1,1,MARIANA,3140001.0,2,2000,1.306780425,5,SUDESTE,MARIANA,60039,1009.432537022728,1.53,5.35,38.25,38.95,30.75
22290,CLARO,MG,set,2018,2,1,19,1,0,1,0,0,0,0,1,0,0,0,MARIANA,3140001.0,2,1000,1.306780425,7,SUDESTE,MARIANA,60039,1009.432537022728,1.53,5.35,38.25,38.95,30.75
22291,CLARO,MG,jul,2018,2,1,38,2,0,0,0,0,0,0,0,0,0,0,MARIANA,3140001.0,2,2000,1.306780425,5,SUDESTE,MARIANA,60039,1009.432537022728,1.53,5.35,38.25,38.95,30.75
22292,TIM,MT,set,2019,2,1,25,2,0,0,1,1,1,1,0,0,1,1,SAO JOSE DO XINGU,5107354.0,1,5000,0.138985379,5,CENTRO-OESTE,SAO JOSE DO XINGU,5431,1174.2982729504654,2.01,2.67,24.13,46.6,35.54
22293,TIM,MT,out,2018,2,1,24,2,1,0,1,1,1,1,0,0,1,1,SAO JOSE DO XINGU,5107354.0,2,1500,0.17553345199999998,10,CENTRO-OESTE,SAO JOSE DO XINGU,5431,1174.2982729504654,2.01,2.67,24.13,46.6,35.54
22294,TIM,MT,out,2018,2,1,20,2,0,0,0,0,0,0,0,0,0,0,SAO JOSE DO XINGU,5107354.0,2,954,0.17553345199999998,2,CENTRO-OESTE,SAO JOSE DO XINGU,5431,1174.2982729504654,2.01,2.67,24.13,46.6,35.54
22295,VIVO,SP,set,2019,2,1,51,2,1,1,0,0,0,0,0,0,0,0,SANTA ISABEL,3546801.0,2,1000,5.194695545,9,SUDESTE,SANTA ISABEL,57375,1120.0002970256148,1.01,4.71,36.58,40.05,28.63
22296,VIVO,SP,set,2019,2,1,34,2,0,1,1,1,1,1,0,1,1,1,SANTA ISABEL,3546801.0,3,2500,5.194695545,5,SUDESTE,SANTA ISABEL,57375,1120.0002970256148,1.01,4.71,36.58,40.05,28.63
22297,TIM,MA,set,2019,2,1,28,1,1,0,1,1,1,1,0,0,1,1,PINDARE-MIRIM,2108504.0,2,998,1.15384946,8,NORDESTE,PINDARE-MIRIM,32671,500.3348399342492,0.25,1.6,16.12,45.2,47.0
22298,OI,MA,ago,2018,2,1,56,1,1,1,1,1,1,1,1,0,1,1,PINDARE MIRIM,2108504.0,2,940,1.046902383,10,NORDESTE,PINDARE-MIRIM,32671,500.3348399342492,0.25,1.6,16.12,45.2,47.0
22299,VIVO,BA,set,2019,2,1,24,2,1,1,1,1,1,1,0,0,1,1,UNA,2932507.0,7,1000,1.436365814,8,NORDESTE,UNA,18640,616.689812264341,0.16,0.71,14.5,46.03,55.62
22300,CLARO,RN,set,2019,2,1,20,1,1,1,1,1,1,1,1,0,1,1,SAO TOME,2412906.0,5,450,0.626276204,9,NORDESTE,SAO TOME,10990,454.28409473949506,0.21,0.38,12.84,48.36,6.05
22301,CLARO,RN,mai,2018,2,1,20,1,1,1,1,1,1,1,0,0,1,1,SAO TOME,2412906.0,3,200,0.615862631,10,NORDESTE,SAO TOME,10990,454.28409473949506,0.21,0.38,12.84,48.36,6.05
22302,OI,MG,set,2019,2,1,39,2,1,0,1,1,1,1,0,0,1,1,CORREGO NOVO,3120003.0,4,1200,2.0089821530000003,10,SUDESTE,CORREGO NOVO,2771,664.5564248927632,0.0,1.08,13.96,53.46,5.17
22303,OI,PR,set,2019,2,1,27,2,1,1,1,1,1,1,0,0,1,1,MANDAGUACU,4114104.0,2,2000,0.625186361,10,SUL,MANDAGUACU,22815,1106.1796796133303,1.06,6.38,44.75,39.6,51.33
22304,OI,PR,set,2018,2,1,39,1,0,1,0,0,0,0,0,0,0,0,MANDAGUACU,4114104.0,2,1200,0.527873279,7,SUL,MANDAGUACU,22815,1106.1796796133303,1.06,6.38,44.75,39.6,51.33
22305,OI,PR,set,2019,2,1,20,2,1,1,0,0,0,0,0,0,0,0,JANIOPOLIS,4112207.0,2,1500,0.625186361,9,SUL,JANIOPOLIS,5264,1247.9593917055083,0.81,3.03,27.08,50.64,37.54
22306,OI,SE,set,2019,2,1,50,2,0,0,1,1,1,1,0,0,1,1,ITAPORANGA D'AJUDA,2803203.0,1,6000,0.171292435,7,NORDESTE,ITAPORANGA D'AJUDA,34291,404.29882685410524,0.08,0.44,10.99,45.89,39.17
22307,VIVO,SE,fev,2019,2,1,29,2,0,1,0,0,0,0,0,0,0,0,ITAPORANGA D'AJUDA,2803203.0,1,1000,0.486186899,5,NORDESTE,ITAPORANGA D'AJUDA,34291,404.29882685410524,0.08,0.44,10.99,45.89,39.17
22308,VIVO,SE,jul,2018,2,1,38,1,1,1,1,1,1,1,0,0,1,1,ITAPORANGA D AJUDA,2803203.0,3,300,0.551148973,10,NORDESTE,ITAPORANGA D'AJUDA,34291,404.29882685410524,0.08,0.44,10.99,45.89,39.17
22309,CLARO,SE,dez,2018,2,1,39,1,0,0,0,0,0,0,0,0,0,0,ITAPORANGA D AJUDA,2803203.0,1,287,0.140708794,7,NORDESTE,ITAPORANGA D'AJUDA,34291,404.29882685410524,0.08,0.44,10.99,45.89,39.17
22310,VIVO,SE,set,2018,2,1,48,2,0,1,0,0,0,0,0,0,0,0,ITAPORANGA D AJUDA,2803203.0,2,1800,0.551148973,6,NORDESTE,ITAPORANGA D'AJUDA,34291,404.29882685410524,0.08,0.44,10.99,45.89,39.17
22311,VIVO,SE,fev,2018,2,1,35,1,1,1,0,0,0,0,0,0,0,0,ITAPORANGA D AJUDA,2803203.0,1,960,0.551148973,8,NORDESTE,ITAPORANGA D'AJUDA,34291,404.29882685410524,0.08,0.44,10.99,45.89,39.17
22312,VIVO,AP,set,2019,2,1,34,1,1,1,1,1,1,1,0,0,1,1,CALCOENE,1600204.0,5,1400,0.18165180600000003,10,NORTE,CALCOENE,11173,544.5123869283149,1.24,2.05,23.13,35.24,10.99
22313,CLARO,AP,set,2019,2,1,38,2,0,1,1,1,1,1,1,1,1,1,CALCOENE,1600204.0,1,7000,0.10552071699999999,5,NORTE,CALCOENE,11173,544.5123869283149,1.24,2.05,23.13,35.24,10.99
22314,OI,AP,abr,2019,2,1,31,1,1,1,1,1,1,1,0,0,1,1,CALCOENE,1600204.0,1,1000,0.08438095,8,NORTE,CALCOENE,11173,544.5123869283149,1.24,2.05,23.13,35.24,10.99
22315,CLARO,AP,jul,2018,2,1,41,2,1,1,1,1,1,1,0,0,1,1,CALCOENE,1600204.0,1,1300,0.067707184,8,NORTE,CALCOENE,11173,544.5123869283149,1.24,2.05,23.13,35.24,10.99
22316,CLARO,AP,out,2018,2,1,28,2,1,1,1,1,1,1,1,0,1,1,CALCOENE,1600204.0,5,600,0.067707184,10,NORTE,CALCOENE,11173,544.5123869283149,1.24,2.05,23.13,35.24,10.99
22317,CLARO,AP,dez,2018,2,1,28,2,1,1,0,0,0,0,0,0,0,0,CALCOENE,1600204.0,2,1000,0.067707184,8,NORTE,CALCOENE,11173,544.5123869283149,1.24,2.05,23.13,35.24,10.99
22318,VIVO,RJ,set,2019,2,1,33,1,1,1,0,0,0,0,0,0,0,0,SILVA JARDIM,3305604.0,1,2000,1.230521659,8,SUDESTE,SILVA JARDIM,21743,734.4126117056251,0.69,2.86,25.33,45.1,40.09
22319,VIVO,AL,set,2019,2,1,34,1,1,0,1,1,1,1,0,0,1,1,PARICONHA,2706422.0,2,800,0.22344189899999997,10,NORDESTE,PARICONHA,10569,400.03281211391334,0.0,0.26,10.34,49.21,17.33
22320,VIVO,AL,set,2019,2,1,53,2,1,0,0,0,0,0,0,0,0,0,PARICONHA,2706422.0,1,1500,0.22344189899999997,10,NORDESTE,PARICONHA,10569,400.03281211391334,0.0,0.26,10.34,49.21,17.33
22321,VIVO,AL,set,2019,2,1,27,1,1,1,1,1,1,1,0,0,1,1,PARICONHA,2706422.0,5,1800,0.22344189899999997,10,NORDESTE,PARICONHA,10569,400.03281211391334,0.0,0.26,10.34,49.21,17.33
22322,CLARO,AL,set,2018,2,1,36,2,0,0,0,0,0,0,0,0,0,0,PARICONHA,2706422.0,1,1600,0.553496843,7,NORDESTE,PARICONHA,10569,400.03281211391334,0.0,0.26,10.34,49.21,17.33
22323,VIVO,AL,jan,2018,2,1,21,2,0,1,1,1,1,1,1,0,1,1,PARICONHA,2706422.0,1,3000,0.293840805,1,NORDESTE,PARICONHA,10569,400.03281211391334,0.0,0.26,10.34,49.21,17.33
22324,VIVO,SP,set,2019,2,1,21,1,0,1,0,0,0,0,0,0,0,0,CATANDUVA,3511102.0,2,1200,5.194695545,7,SUDESTE,CATANDUVA,120374,1510.5028823691437,3.1,7.28,51.57,30.83,26.59
22325,VIVO,SP,set,2019,2,1,30,2,0,1,1,1,1,1,1,1,1,1,CATANDUVA,3511102.0,2,1500,5.194695545,1,SUDESTE,CATANDUVA,120374,1510.5028823691437,3.1,7.28,51.57,30.83,26.59
22326,VIVO,SP,ago,2018,2,1,55,2,0,1,1,1,1,1,0,0,1,1,CATANDUVA,3511102.0,4,3000,5.043839221,7,SUDESTE,CATANDUVA,120374,1510.5028823691437,3.1,7.28,51.57,30.83,26.59
22327,OI,SP,fev,2018,2,1,39,1,1,1,0,0,0,0,0,0,0,0,CATANDUVA,3511102.0,2,1000,2.624102378,8,SUDESTE,CATANDUVA,120374,1510.5028823691437,3.1,7.28,51.57,30.83,26.59
22328,OI,TO,set,2019,2,1,39,1,1,0,1,1,1,1,0,0,1,1,BOM JESUS DO TOCANTINS,1703305.0,2,998,0.27265981699999997,9,NORTE,BOM JESUS DO TOCANTINS,4907,537.6293116778969,0.56,1.27,26.85,42.08,48.06
22329,VIVO,TO,mai,2018,2,1,32,1,1,1,0,0,0,0,0,1,0,0,BOM JESUS DO TOCANTINS,1703305.0,5,954,0.132247637,10,NORTE,BOM JESUS DO TOCANTINS,4907,537.6293116778969,0.56,1.27,26.85,42.08,48.06
22330,VIVO,MG,set,2019,2,1,55,1,1,1,1,1,1,1,0,0,1,1,MATOZINHOS,3141108.0,1,1000,2.2090162330000003,10,SUDESTE,MATOZINHOS,39090,806.0744636087597,1.0,3.46,41.82,41.19,40.9
22331,VIVO,MG,set,2019,2,1,34,2,0,1,1,1,1,1,1,1,1,1,MATOZINHOS,3141108.0,2,2000,2.2090162330000003,6,SUDESTE,MATOZINHOS,39090,806.0744636087597,1.0,3.46,41.82,41.19,40.9
